Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=bfab93af00d5d49a,데이터 엔지니어,Success Korea 서울 광화문역,,운영 - 빅데이터 분석 지원 [자격요건] - 3년 이상 경력 - Python 활용능력 중급 이상 - 컴퓨터 공학 및 관련 학과 전공자 - 빅데이터... 격요건 - 3년 이상 경력 - Python 활용능력 중급 이상 - 컴퓨터...
https://kr.indeed.com/viewjob?jk=cdeda732f0043fc3,Machine Learning Engineer,Sendbird 서울,,"services and tools in Python, Java, Scala... several programming languages... Python, Java, or Scala Ability to find..."
https://kr.indeed.com/viewjob?jk=1548f8b2dc2157f6,DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 채용 공고,대구경북과학기술원 대구 현풍면,,"경험자 Matlab 또는 Python 활용 능력 우수자 C/C++... 분석 수행 Python을 통한 Data 처리 및 DB 구축 윈도우/리눅스 환경 프로그래밍 가능자(C++, Java, Python 등) 자동..."
https://kr.indeed.com/viewjob?jk=d9c135d95134302f,모터드라이브 HW개발(회로설계/펌웨어설계) 경력인재 - 우량대기업,에스에프인촌 서울,,"제어 유경험자 (2) 임베디드 C언어/ Python/JAVA 프로그래 밍 및... 이터 서보드라이브 및 모터 제어 유경험자 2) 임베디드 C언어/ Python/JAVA 프로그래밍 및 Matlab 가능자 3) FSoe, EtherCAT..."
https://kr.indeed.com/viewjob?jk=bbbe9929376a2d53,"Applications Engineer, Staff (IC Validat...",Synopsys 서울,,"control, bug tracking Knowledge of Shell, Perl, Python or TCL scripting is a plus. Excellent teamwork and communication..."
https://kr.indeed.com/viewjob?jk=4f1c4fb7006112f4,화장품 회사 데이터 사이언티스트,에이치앤티어세스 서울 서초구,,"통해 비즈니스와 기술 적용의 기회를 발굴할 수 있는 분 ㄷ. SQL, Python /R , Tableau등으로 데이터 분석 업무를 수행할 수 있는 분... 터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python"
https://kr.indeed.com/viewjob?jk=593b9048b226723c,"JAVA, Python 경력 정규직",에이스파트너스서치펌 서울 서초구,"연봉 40,000,000원 - 60,000,000원","JAVA, Python 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 결제플랫폼 Backend 개발 및 유지보수 [보유기술] - 개발언어 : Java, JSP, SQL, Python 등 - 데이터..."
https://kr.indeed.com/viewjob?jk=09588d8004d5d0f3,E-Trading 개발 및 운영,KB국민은행 4.8 서울 여의도,,"개발 및 관리 - 근무지 : 자본시장부 (서울시 영등포구 여의도동 소재) 필요역량 - 프로그래밍 언어( Python, R, Matlab, C++ 등) 활용 능력 - 데이터분석 및 신기술 습득 능력(머신러닝 등) - 자본시장..."
https://kr.indeed.com/viewjob?jk=50eb81802b9030c6,"[정규직] 데이터 사이언스 (생명정보학, 화학정보학, 기계학습)",주식회사카이팜 관심기업 서울 신촌동,,학력 : 대학원 졸업 - 경력 : 신입무관 - 성별 : 무관 - 연령 : 무관 - 필수 : R 또는 python 기반 고급 수준의 데이터 분석 및 프로그래밍 능력 [우대사항] - 생명과학·생물학 전공 - 약학 전공...
https://kr.indeed.com/viewjob?jk=8925ce6bab9d00d6,바디모션 캡처기술 인공지능(AI) 연구개발 전문기업,인공지능(AI) 연구개발 전문기업 경기도,,대한 이해 - Tensorflow/Pytorch 등 딥러닝 프레임워크에 대한 깊은 이해와 연구 개발 경험 보유 - Python/C++에 대한 능숙한 개발 경험 7) 우대사항 - 관련 분야 박사학위 소지자 - 인공지능(Deep...
https://kr.indeed.com/viewjob?jk=98c2229e57d4ee1f,전기전자컴퓨터공학부(바이오컴퓨팅연구실) 위촉연구원,광주과학기술원 광주 북구,,"국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 컴퓨터 프로그램밍 (Matlab, Python, C++등) 가능자 ③ 뇌파 측정 및 분석 2년 이상 경력 ➃ 딥러닝 기술 개발 경험 결격사유..."
https://kr.indeed.com/viewjob?jk=e745dd08a50c50e4,Data Analyst Lead,Toss 서울 강남구,,"있는 분 - 통계학 및 예측 모델링 관련 석/박사 학위 소지하신 분 혹은 경험이 풍부하신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - Data Warehouse..."
https://kr.indeed.com/viewjob?jk=9f7d7cbe5e172a01,[Engineering] Front-end Developer (상시),"Miso, inc 서울",,"CSS, HTML에 대한 이해가 깊은 분 Golang, Node.js, Python, or Ruby 중 프로그래밍 언어 사용 가능하신 분 새로운 기술... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=e9e86127df39c006,[Search] 검색 서버 개발 & DevOps 엔지니어 신입/경력사원,네이버 서울,,"Linux 환경에서의 개발 경험이 있으신 분 · C++, Go, Python 등 하나 이상의 프로그래밍 언어로 서버 개발이 가능하신 분 · 컨테이... 으신 분 · C++, Go, Python 등 프로그래밍 언어에 하나 이상..."
https://kr.indeed.com/viewjob?jk=db55ee61f98e6816,DGIST 동반진단의료기술융합연구실 계약직 연구원 채용 공고,대구경북과학기술원 대구 현풍면,,데이터 통계 분석 AI 기반 데이터 분석을 위한 대용량 고속 데이터 처리 DB 구축 우대 사항 Python/Jave 기반 생체 정보 데이터 분석 경험자 대용량 고속 데이터 처리 DB 구축 경험자 급여수준...
https://kr.indeed.com/viewjob?jk=a02e47c274d47675,Senior Data Scientist,MSD 서울,,use of R or Python to design and develop... some scripting languages like R or Python Collaborative: demonstrated experience...
https://kr.indeed.com/viewjob?jk=39d1abf861dbdb6e,[AI Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4,카카오톡 신규 서비스 서버 개발자 모집,카카오 4.0 성남 판교역,,"구조 개선, 운영 경험 데이터베이스와 캐시 연동 (Redis, memcached, MySQL 등) Kotlin, Python 언어 경험 네트워크 프로그래밍 경험 MQ, Kafka, Elastic Search 등의 도입, 연동..."
https://kr.indeed.com/viewjob?jk=1888ee91da93366d,Chief Technology Officer,Asiance 서울,,"mainly. • 배포는 주로 Docker 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=35b66448311f71ea,[Anti-Cheat] Data Analyst,펍지 서울 서초구,,자격] - 통계/머신 러닝 기법 등을 활용한 분석 경험 - Python 혹은 실무에서의 기타 프로그래밍 언어 활용 경험 - Communication... 인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=09771a6f79b71060,Business Data Analyst(Hakuna),하이퍼커넥트 서울,,Excel Preferred Qualifications Comfort with R... Python Familiarity with Bigquery and Data Studio 360 English language...
https://kr.indeed.com/viewjob?jk=a178faf59ebf243a,Robotics Software Engineer - Perception,Bear Robotics 서울,,"science fundamentals Solid C++, Python coding 3+... following must-have... Octave/Matlab/ Python data analysis GPU..."
https://kr.indeed.com/viewjob?jk=d56db98820a1324c,스크립트 개발 프로그래머,Nexon 성남 분당구,,"류하여 함께 도전해나갈 분들을 기다리고 있습니다. [주요업무] - JavaScript 및 기타(Lua, Python) 스크립트 엔진 연동, 프로젝트에 맞게 수정 및 최적화 - MOD-CORE 개발시 필요한 스크립팅 개발..."
https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35,[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니 서울,,및 유지보수 이런 분을 찾습니다 관련 업무 경력 최소 3년 이상 있으신 분 (전문연구요원의 경우 경력 무관) Python 및 기반 데이터 플랫폼 개발 경험이 있으신 분 Docker(Contatiner) 기반 시스템 환경 구축...
https://kr.indeed.com/viewjob?jk=e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/viewjob?jk=2e471d0cf19be66c,Business Data Analyst 경력자 채용,Coupang 3.0 서울,,"조건 이커머스 또는 인터넷 서비스 업계 근무 경력을 보유하신 분 Python, R 등 기타 Programming language 사용 경력을 보유하... language (R, Python etc... automation..."
https://kr.indeed.com/viewjob?jk=faf0422473d4188a,[Search] 쇼핑 검색 및 추천 AI 기술 개발 신입/경력사원,네이버 서울,,"design / Large-scale data processing [자격요건 및 우대사항] · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는..."
https://kr.indeed.com/viewjob?jk=74d66a601cc8dde0,DBA,Toss 서울 강남구,,DBA 3년 이상) 경험 있으신 분 - SQL을 숙련되게 다루시는 분 - Shell 운영 스크립트 개발이 가능하신 분 # 우대 사항 - NoSQL (MongoDB) 운영경험이 있는 분 - Python 개발이 가능하신 분
https://kr.indeed.com/viewjob?jk=6b90214a8e30b67b,백엔드 개발자(데이터엔지니어) Junior,유저해빗 서울 마포구,"연봉 35,000,000원 - 45,000,000원","Cloudera , Hortonworks 등 Hadoop Cluster 설치 및 운영 경험 - 언어 : Python, Go - 스타트업 경험 -즉시출근 가능 1 명 근무조건 고용형태: 정규직(수습기간3개월) 급여조건: 연봉..."
https://kr.indeed.com/viewjob?jk=a58c48ff1cf0ac4d,[포티투마루] 전문연구요원 병역특례 인공지능 개발자,포티투마루 서울 관악구,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
https://kr.indeed.com/viewjob?jk=1a43e416de930b63,IT Engineer 모집,엔씨소프트 2.7 성남 판교역,,"Office 365 관련 자격증 보유 - 자동화를 위한 스크립트 경험(Powershell, VB, Bash, Python) - SQL 및 DB 관련 경험 - 대기업 / 글로벌 인프라 환경에서의 프로젝트 경험 - Office..."
https://kr.indeed.com/viewjob?jk=5c45a3d19019f932,Data Engineer,Soomgo 서울 강남구,,레이크나 웨어하우스 구축 및 운영 경험 • 대용량 트래픽 분산과 처리에 대한 관심 및 경험이 있는 분 • Python 3.6 이상 능숙 • Airflow 또는 Kafka 구축 및 운용 경험 • Google Analytics...
https://kr.indeed.com/viewjob?jk=af5683389907a8c9,백엔드 개발자 (경력),크로스앵글 서울 반포동,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=2b70a73e6c9ccee2,Developer for HANA Cloud Service Enablem...,SAP 4.3 서울,,"work in an international team... proactive Go language, Python or shell script programming skills Preferred skills..."
https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루 서울 관악구,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/viewjob?jk=b650c1efc1460155,Data Engineer,KidsLoop 서울,,Requirements Python SQL (Postgres would... Data Scientists/기획 팀과의 긴밀한 협업 자격 요건 Python SQL 데이터베이스에 대한 탁월한 이해 (PostgreSQL) 하나...
https://kr.indeed.com/viewjob?jk=5522b833067096a2,"[Search] 파파고 머신러닝(자연어처리, 컴퓨터비전) 엔지니어 (신입...",네이버 서울,,"이해가 깊은 분 (ex: TensorFlow, PyTorch) · Python, C++ 등의 프로그래밍 언어를 1개 이상 자유자재로 다루고 Linux... 찾고, 해결할 수 있는 분 · Python 등의 프로그래밍 언어를 1 개..."
https://kr.indeed.com/viewjob?jk=a72a222d2e798912,인공지능(Python) 개발자 (청년디지털일자리사업),뮤팟 서울 성동구,"연봉 26,000,000원 - 28,000,000원","신입·경력 학력 대학교졸업(4년) 성별 무관 기타 담당업무 인공지능( Python) 개발자 모집 (청년디지털일자리사업) 커리어 양식 지원 상세모집요강... 직종) 웹프로그래머웹프로그래머, Python 산업별(업종) 유통.백화점..."
https://kr.indeed.com/viewjob?jk=c1ca760e8599cd54,데이터사이언티스트 경력 정규직,에임즈인터내셔널코리아 서울 강남구,,"금융공학 연구팀과 협업 [자격요건] -유관업무 경력3년 이상 -통계 및 최적화이론, 인공지능모델을 R, Python으로 구현 및 분석 능력 -이공계출신 필수. 석사이상 선호 [우대사항] -새로운것을 배우는것에 익숙하며 효율적..."
https://kr.indeed.com/viewjob?jk=27352452ed0a0ea9,Senior Back-end Developer,Asiance 서울,,"deployment. • 배포는 주로 Docker 사용. • PHP, Python for backend development. • PHP, Python 등을 사용하여 백엔드 . • MySQL for structured..."
https://kr.indeed.com/viewjob?jk=ddc632d73400704e,User Acquisition Manager- Korea,Mistplay 서울,,platforms and campaigns Advanced knowledge of SQL... Python Experience with Photoshop Understanding of spoken and written...
https://kr.indeed.com/viewjob?jk=8b9dbb350f5c0776,백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"이런 분을 찾습니다 Docker 기반 환경의 서비스 구축 경험이 있으신 분 Flask, Falcon 등 Python 기반 웹어플리케이션 서버 개발 경험이 있으신 분 RDBMS 또는 Elasticsearch 등을 활용한 시스템..."
https://kr.indeed.com/viewjob?jk=2a2fd0d9b3acfaa9,DBA,비바리퍼블리카 서울 강남구,,분 Shell 운영 스크립트 개발이 가능하신 분 우대 사항 NoSQL (MongoDB) 운영경험이 있는 분 Python 개발이 가능하신 분 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=8e72803e8ffa7f7c,데브옵스개발팀 - 데브옵스 개발자,Nexon 성남 분당구,,"DB 모델링/개발 - DevOps에 대한 지식 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 깊이있는 지식 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
https://kr.indeed.com/viewjob?jk=3292e81e43884c67,Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascri...,버드뷰 서울 마포구,,익숙하신 분 개발 환경 - Mysql - PHP / CodeIgniter - Javascript - Python / Django - Git / Github / Git flow 업무 역량 (1) 문제인식 주어진 상황이나...
https://kr.indeed.com/viewjob?jk=4d1718165b57f312,반도체 디자인 검증 엔지니어,10년 연혁의 팹리스기업 서울,,"버깅 능력 - 디지털 회로 설계에 대한 지식 - 객체지향 프로그래밍(OOP)에 대한 이해 - C/C++, python, perl, tcl등 프로그래밍 언어에 대한 이해 • 참고사항 - 근무시간 : 주5일, 업무시간 flex..."
https://kr.indeed.com/viewjob?jk=d995f5f1e41764b1,"Senior Actuary, Financial Reinsurance -...",Munich Re 서울,,"actuarial software and database tools/software (Access, SAS, Python, etc.) Strong communication skills Fluent spoken..."
https://kr.indeed.com/viewjob?jk=031ea2a991c4f714,[신규프로젝트][Blade&Soul2] Build & Management...,엔씨소프트 2.7 성남 판교역,,"server, Linux 서버 등의 시스템 관리자 경험 3. 젠킨스 등 빌드 자동화 시스템 구축 경험 4. python, java 등을 활용한 스트립트 능력 5. 네트워크, OS, DB 등의 IT 서비스에 필요한 기반 인프라..."
https://kr.indeed.com/viewjob?jk=58fb470c35fe0c04,HANA Development Support Quality Enginee...,SAP 4.3 서울,,"database architecture and SQL Knowledge of LINUX Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB..."
